row_id,group_id,document_name_clean,tool_position,tool_name,tool_member_family,tool_raw
part3-fc79f3c3e32564d4,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-4fcd39514bd78a98,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-4fcd39514bd78a98,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-406051430c222996,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-406051430c222996,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-12bc8bacfbed4656,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-12bc8bacfbed4656,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-b3f6dc49d959749c,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-b3f6dc49d959749c,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-8982c49b5c08a8b6,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-8982c49b5c08a8b6,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-05a5aaba36b0e35c,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-05a5aaba36b0e35c,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bfa43ee280d30371,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bfa43ee280d30371,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-c987965734e48028,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-c987965734e48028,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-1633f2f1e8d3de18,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-1633f2f1e8d3de18,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-7e1ec528b245be21,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-7e1ec528b245be21,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-900622d6d3103a57,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-900622d6d3103a57,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-19ca82c30e41cd55,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-19ca82c30e41cd55,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-9aa4a505650d7f2d,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-9aa4a505650d7f2d,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bff4323f202c89c0,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bff4323f202c89c0,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-ea65c21b7c6fe3e1,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-ea65c21b7c6fe3e1,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-511666b418ce4deb,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-511666b418ce4deb,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-40e382b6f6e77727,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-40e382b6f6e77727,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-71a29ede452ad98a,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-71a29ede452ad98a,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-8d383a22fce454c3,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-8d383a22fce454c3,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-53f6a3489626f9b3,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-53f6a3489626f9b3,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-6aa97cc2371fa6c6,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-6aa97cc2371fa6c6,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-471a3748b83f8fd6,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-471a3748b83f8fd6,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-21ce87f1fb941407,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-21ce87f1fb941407,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-61b1f0a37ba4fe34,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-61b1f0a37ba4fe34,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-3908e7278dfa7308,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-3908e7278dfa7308,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-60845ed8ca3fb74d,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-60845ed8ca3fb74d,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-c1b47d919f15dc56,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-c1b47d919f15dc56,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-223acefd6a958a6b,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-223acefd6a958a6b,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-f19de945e0dcbfba,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-f19de945e0dcbfba,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-a1a86806f688126e,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-a1a86806f688126e,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-c0a38c8a4b3b174c,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-c0a38c8a4b3b174c,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bb02aa13c5e0da67,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bb02aa13c5e0da67,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-2e54c709f0c7b7bd,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-2e54c709f0c7b7bd,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-0f824fa752000fba,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-0f824fa752000fba,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-abf78a602358c363,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-abf78a602358c363,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bfbf759fb398c89c,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bfbf759fb398c89c,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-ce842f345333023b,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-ce842f345333023b,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-503d38abe6e5a9fa,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-503d38abe6e5a9fa,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-4b51dc4bdad81c95,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-4b51dc4bdad81c95,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-ca12f118b6349658,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-ca12f118b6349658,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-086771d35f31d404,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-086771d35f31d404,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-ca95531551d45741,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-ca95531551d45741,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-95e39b4d349a6e09,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-95e39b4d349a6e09,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-9bad0afe30085ea4,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-9bad0afe30085ea4,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-204a656b4b0c7179,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-204a656b4b0c7179,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-0b4a638bbbafd2bc,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-0b4a638bbbafd2bc,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-725e33260739d3a8,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-725e33260739d3a8,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-cfd119ffe954218e,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-cfd119ffe954218e,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-1773cf469f8f35f8,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-1773cf469f8f35f8,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-57e445334620537b,30,2020_guide_for_international_students_UPM_2020.pdf,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-57e445334620537b,30,2020_guide_for_international_students_UPM_2020.pdf,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-9b6e8a33b712af46,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-9b6e8a33b712af46,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-d34b0cb8bfc09801,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-d34b0cb8bfc09801,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-8556948db85f2a45,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-8556948db85f2a45,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-080c6181a43d2c9e,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-080c6181a43d2c9e,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-b3afd48fed27cef1,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-b3afd48fed27cef1,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-0e634cade8066dab,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-0e634cade8066dab,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-d11d47dd9c5c8e0a,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-d11d47dd9c5c8e0a,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-2818f0dadd143ca8,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-2818f0dadd143ca8,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-86869bc1330f6a65,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-86869bc1330f6a65,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-dc50f4b55bc0c637,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-dc50f4b55bc0c637,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-59c210b8ffa5e578,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-59c210b8ffa5e578,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-f7f363a54d0d87fb,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-f7f363a54d0d87fb,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-940c516e50dba7f1,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-940c516e50dba7f1,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-c9d3ba4728d7588e,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-c9d3ba4728d7588e,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-71b19bae08b61edc,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-71b19bae08b61edc,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-2e836e84ad3419e3,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-2e836e84ad3419e3,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-20e1c9db11f3cd88,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-20e1c9db11f3cd88,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-0236c9ce76c2617c,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-0236c9ce76c2617c,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-038e88b3b49d225a,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-038e88b3b49d225a,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-2899a6af8cb49e49,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-2899a6af8cb49e49,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bba44bdcd0a65c68,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bba44bdcd0a65c68,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-3b40016d3beabd9d,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-3b40016d3beabd9d,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-c53bcd7dbb675246,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-c53bcd7dbb675246,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bb9bcc7c590f66a7,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-bb9bcc7c590f66a7,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-d847e831d57877b9,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-d847e831d57877b9,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-113da4209324fae8,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-113da4209324fae8,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-a37017d7f43a96de,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-a37017d7f43a96de,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,2,Gemini,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
part3-074816a1c64f5a3c,30,University of Manchester Concordat and HR Excellence in Research Award Report 2019 FINAL,1,ChatGPT,llm,"Chat GPT 5.2 (Tool 1), Gemini 3 (Tool 2)"
